ITEM_SID,STYLE_SID,SET,ATTR,IsConfigurable,type,manage_stock,COST,SRP,PRICE,QTY,SHIP_WEIGHT,SHORT_DESCRIPTION,LONG_DESCRIPTION,PRODUCT_NAME,PRODUCT_MFG,SHOW_ITEM,Category,WebSku,DropShip,meta_title,meta_description,meta_keywords,image,small_image,thumbnail,media_gallery,image_label,small_image_label,thumbnail_label,tags,status,attribute:Color Tag:Color Tag:text:1:0,attribute:Scale Name:Scale Name:text:1:0,attribute:SKU:SKU:text:1:0,CustomOption1:field:1:1,CustomOption2:field:1:2,CustomOption3:field:0:3,CustomOption4:field:0:4,:drop_down:1:5,:drop_down:1:6,:drop_down:1:7,:drop_down:1:8,Band,Color,Cup,Special
1.77762358473269e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194327,,,,,,,,,,,,
1.77762358479214e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,1.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194328,,,,,,,,,,,,
1.77762358722934e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762358337289e+18,1.77762358337289e+18,,,1,configurable,1,,,,,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762512468311e+18,1.77762511213324e+18,,,0,simple,1,24.75,57.0,57.0,3.0,,,,Elomi Smoothing Nursing Seamless Lightweight EL3912,"Eveden, Inc.",1,Bras>Nursing,EL3912,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,15046,,,,,,,,,,,,
1.77762511213324e+18,1.77762511213324e+18,,,1,configurable,1,,,,,,,,Elomi Smoothing Nursing Seamless Lightweight EL3912,"Eveden, Inc.",1,Bras>Nursing,EL3912,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,15046,,,,,,,,,,,,
1.77762512530525e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168373,,,,,,,,,,,,
1.77762512561721e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168374,,,,,,,,,,,,
1.7776251256504e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168368,,,,,,,,,,,,
1.77762512597782e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168370,,,,,,,,,,,,
1.77762512616527e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168371,,,,,,,,,,,,
1.77762512659497e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168362,,,,,,,,,,,,
1.77762512664908e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168364,,,,,,,,,,,,
1.77762512667865e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168363,,,,,,,,,,,,
1.77762512705907e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168369,,,,,,,,,,,,
1.7776251276671e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168365,,,,,,,,,,,,
1.7776251278406e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168372,,,,,,,,,,,,
1.777625128262e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168367,,,,,,,,,,,,
1.77762512884575e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168375,,,,,,,,,,,,
1.77762512935242e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168387,,,,,,,,,,,,
1.77762512940245e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,8.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168384,,,,,,,,,,,,
1.77762512965322e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168388,,,,,,,,,,,,
1.77762513020845e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168385,,,,,,,,,,,,
1.77762513070963e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168386,,,,,,,,,,,,
1.77762513091433e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168376,,,,,,,,,,,,
1.77762513107195e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168379,,,,,,,,,,,,
1.77762513138199e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168389,,,,,,,,,,,,
1.77762513163906e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168381,,,,,,,,,,,,
1.77762513197174e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168382,,,,,,,,,,,,
1.77762513209518e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168380,,,,,,,,,,,,
1.77762513271886e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,6.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168377,,,,,,,,,,,,
1.77762513274885e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168383,,,,,,,,,,,,
1.77762513346022e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168378,,,,,,,,,,,,
1.77762513384909e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168393,,,,,,,,,,,,
1.77762513391162e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168399,,,,,,,,,,,,
1.77762513393767e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168396,,,,,,,,,,,,
1.77762513397232e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168390,,,,,,,,,,,,
1.77762513406092e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168398,,,,,,,,,,,,
1.77762513445251e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168394,,,,,,,,,,,,
1.77762513584412e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168395,,,,,,,,,,,,
1.77762513585481e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168392,,,,,,,,,,,,
1.77762513687796e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168403,,,,,,,,,,,,
1.77762513704685e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168397,,,,,,,,,,,,
1.77762513711516e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168401,,,,,,,,,,,,
1.77762513737019e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168391,,,,,,,,,,,,
1.77762513751175e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168400,,,,,,,,,,,,
1.7776251377311e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168402,,,,,,,,,,,,
1.77762513810335e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168406,,,,,,,,,,,,
1.77762513821133e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168409,,,,,,,,,,,,
1.7776251382763e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168404,,,,,,,,,,,,
1.77762513835646e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168415,,,,,,,,,,,,
1.77762513913051e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168414,,,,,,,,,,,,
1.77762513929168e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168407,,,,,,,,,,,,
1.77762513938907e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168412,,,,,,,,,,,,
1.77762513944054e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168417,,,,,,,,,,,,
1.77762513963087e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168408,,,,,,,,,,,,
1.77762513984764e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168410,,,,,,,,,,,,
1.77762513984898e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168405,,,,,,,,,,,,
1.77762514016468e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168413,,,,,,,,,,,,
1.77762514027571e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168411,,,,,,,,,,,,
1.77762514124213e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168416,,,,,,,,,,,,
1.7776251415349e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,1.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168418,,,,,,,,,,,,
1.77762514224205e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168428,,,,,,,,,,,,
1.77762514232007e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168419,,,,,,,,,,,,
1.77762514258058e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168425,,,,,,,,,,,,
1.7776251431235e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168422,,,,,,,,,,,,
1.77762514441966e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168426,,,,,,,,,,,,
1.77762514482686e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168427,,,,,,,,,,,,
1.77762514503864e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168423,,,,,,,,,,,,
1.77762514511248e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168424,,,,,,,,,,,,
1.77762514519229e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168421,,,,,,,,,,,,
1.77762514539485e+18,1.77762512527037e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168420,,,,,,,,,,,,
1.77762512527037e+18,1.77762512527037e+18,,,1,configurable,1,,,,,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168420,,,,,,,,,,,,
1.77762515509496e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,0.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168437,,,,,,,,,,,,
1.77762515518568e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168434,,,,,,,,,,,,
1.77762515535432e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,7.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168441,,,,,,,,,,,,
1.77762515605691e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168442,,,,,,,,,,,,
1.77762515644109e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168435,,,,,,,,,,,,
1.77762515646428e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168443,,,,,,,,,,,,
1.77762515663055e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,6.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168440,,,,,,,,,,,,
1.77762515687805e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,6.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168444,,,,,,,,,,,,
1.77762515735732e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,2.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168433,,,,,,,,,,,,
1.77762515776453e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168436,,,,,,,,,,,,
1.77762515821442e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,7.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168439,,,,,,,,,,,,
1.77762515832303e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168438,,,,,,,,,,,,
1.77762515926994e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,5.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168452,,,,,,,,,,,,
1.77762515929589e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,4.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168454,,,,,,,,,,,,
1.77762515955102e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,3.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168458,,,,,,,,,,,,
1.77762515957646e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,7.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168457,,,,,,,,,,,,
1.77762516015236e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,6.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168445,,,,,,,,,,,,
1.77762516056212e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,7.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168453,,,,,,,,,,,,
1.77762516104067e+18,1.77762515531114e+18,,,0,simple,1,26.55,59.0,59.0,6.0,,,,Elomi Cate Lightweight Full Cup EL4030,Eveden,1,Bras>Lightweight,EL4030,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;BROWN,,168449,,,,,,,,,,,,
