ITEM_SID,STYLE_SID,SET,ATTR,IsConfigurable,type,manage_stock,COST,SRP,PRICE,QTY,SHIP_WEIGHT,SHORT_DESCRIPTION,LONG_DESCRIPTION,PRODUCT_NAME,PRODUCT_MFG,SHOW_ITEM,Category,WebSku,DropShip,meta_title,meta_description,meta_keywords,image,small_image,thumbnail,media_gallery,image_label,small_image_label,thumbnail_label,tags,status,attribute:Color Tag:Color Tag:text:1:0,attribute:Scale Name:Scale Name:text:1:0,attribute:SKU:SKU:text:1:0,CustomOption1:field:1:1,CustomOption2:field:1:2,CustomOption3:field:0:3,CustomOption4:field:0:4,:drop_down:1:5,:drop_down:1:6,:drop_down:1:7,:drop_down:1:8
1.77762415391658E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150594,,,,,,,,
1.77762415464281E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150610,,,,,,,,
1.7776241554003E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150613,,,,,,,,
1.7776241554507E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150611,,,,,,,,
1.7776241567033E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150608,,,,,,,,
1.77762415736683E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150606,,,,,,,,
1.77762415754069E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150607,,,,,,,,
1.77762415765509E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150609,,,,,,,,
1.77762415849135E+018,1.77762414617675E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150612,,,,,,,,
1.77762414617675E+018,1.77762414617675E+018,,,1,configurable,1,,,,,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150612,,,,,,,,
1.77762415461985E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,1,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149976,,,,,,,,
1.77762415464318E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149971,,,,,,,,
1.77762415465575E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,1,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149974,,,,,,,,
1.7776241553466E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,1,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149972,,,,,,,,
1.77762415582232E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,1,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149970,,,,,,,,
1.77762415842862E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,0,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149973,,,,,,,,
1.77762415876938E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149982,,,,,,,,
1.77762415904736E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149981,,,,,,,,
1.77762415914134E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149979,,,,,,,,
1.77762415920924E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149984,,,,,,,,
1.77762415997039E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149986,,,,,,,,
1.77762416013211E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149988,,,,,,,,
1.777624160333E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,1,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149983,,,,,,,,
1.77762416038345E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149978,,,,,,,,
1.77762416066189E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149990,,,,,,,,
1.7776241615797E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149980,,,,,,,,
1.77762416183001E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149985,,,,,,,,
1.77762416205398E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149991,,,,,,,,
1.77762416218509E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149989,,,,,,,,
1.77762416271919E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149977,,,,,,,,
1.77762416274111E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149987,,,,,,,,
1.77762416326315E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150003,,,,,,,,
1.77762416364391E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150001,,,,,,,,
1.77762416374325E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149992,,,,,,,,
1.77762416374481E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149996,,,,,,,,
1.77762416411337E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,0,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149993,,,,,,,,
1.77762416436388E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149994,,,,,,,,
1.77762416439595E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150004,,,,,,,,
1.77762416535381E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,4,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150005,,,,,,,,
1.77762416549182E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150002,,,,,,,,
1.77762416574698E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149999,,,,,,,,
1.77762416612865E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149995,,,,,,,,
1.77762416618113E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149998,,,,,,,,
1.77762416668218E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,6,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150000,,,,,,,,
1.77762416688363E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,3,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,149997,,,,,,,,
1.77762416749759E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,6,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150006,,,,,,,,
1.77762416779764E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,2,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150009,,,,,,,,
1.77762416811044E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,5,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150008,,,,,,,,
1.77762416943816E+018,1.77762415613588E+018,,,0,simple,1,39.5,79,79,7,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150007,,,,,,,,
1.77762415613588E+018,1.77762415613588E+018,,,1,configurable,1,,,,,,,,Anita Josephine Seamless Lightweight AI5675,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5675,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY;;PRINT,,150007,,,,,,,,
1.77762416744144E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194884,,,,,,,,
1.77762416887796E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194888,,,,,,,,
1.77762416953025E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194885,,,,,,,,
1.77762417041617E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194886,,,,,,,,
1.77762417140243E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194899,,,,,,,,
1.77762417179247E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194890,,,,,,,,
1.77762417221027E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194900,,,,,,,,
1.77762417234864E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194895,,,,,,,,
1.77762417256046E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194892,,,,,,,,
1.77762417277645E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194893,,,,,,,,
1.77762417282462E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194897,,,,,,,,
1.77762417297685E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194896,,,,,,,,
1.77762417346048E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,3,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194889,,,,,,,,
1.77762417369576E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,3,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194902,,,,,,,,
1.77762417374073E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194891,,,,,,,,
1.77762417397334E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194894,,,,,,,,
1.7776241744016E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194898,,,,,,,,
1.77762417532631E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194901,,,,,,,,
1.77762417576458E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194914,,,,,,,,
1.77762417587666E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194920,,,,,,,,
1.77762417660634E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194903,,,,,,,,
1.77762417700665E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194909,,,,,,,,
1.77762417708736E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194915,,,,,,,,
1.77762417711607E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194907,,,,,,,,
1.77762417773324E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194910,,,,,,,,
1.7776241777427E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194908,,,,,,,,
1.77762417793867E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194916,,,,,,,,
1.77762417806352E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194919,,,,,,,,
1.77762417895806E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194918,,,,,,,,
1.77762417961474E+018,1.77762416771349E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194917,,,,,,,,
1.77762416771349E+018,1.77762416771349E+018,,,1,configurable,1,,,,,,,,Anita Josephine Contour Plunge AI5677,Anita,1,Bras>Contour;;Bras>T-Shirt,AI5677,0,,,,,,,,,,,,1,BEIGE,,194917,,,,,,,,
1.77762417911511E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191618,,,,,,,,
1.77762417913645E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191617,,,,,,,,
1.77762418076087E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191631,,,,,,,,
1.77762418090306E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191623,,,,,,,,
1.77762418091532E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,0,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191619,,,,,,,,
1.77762418113184E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191620,,,,,,,,
1.77762418181642E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191630,,,,,,,,
1.77762418181666E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,1,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191622,,,,,,,,
1.77762418205526E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191632,,,,,,,,
1.7776241825241E+018,1.77762417611141E+018,,,0,simple,1,39.5,82,82,2,,,,Anita Ophelia Seamless Lightweight AI5678,Anita,1,Bras>Lightweight;;Bras>Seamless Lightweight;;Bras>T-Shirt,AI5678,0,,,,,,,,,,,,1,BEIGE;;PRINT,,191626,,,,,,,,
